transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000332438.4	CCR10	17	2	40831570	40833841	1089	363	.	64	162.4746401	0.393907627	59.68472824	1	3.78336504	0.006206053
ENST00000320033.4	ARL4D	17	1	41477100	41477706	606	202	.	39	92.36915009	0.42221889	30.83568679	1	2.716084605	0.132429776
ENST00000301691.2	SOST	17	2	41832709	41836109	642	214	.	74	126.1927273	0.586404634	21.58667015	1	2.270696755	0.379603155
ENST00000293404.3	NAGS	17	7	42082031	42085969	1605	535	.	120	214.6785608	0.55897524	41.75558955	1	3.158281554	4.89E-05
ENST00000426726.3	RUNDC3A	17	11	42386200	42395606	1341	447	11	57	135.607368	0.420331143	45.56624312	1	3.308301108	0.960334019
ENST00000332499.2	HEXIM1	17	1	43226557	43227637	1080	360	.	88	186.1012419	0.472860896	51.71300078	1	3.517357688	0.944400235
ENST00000430334.3	PLEKHM1	17	11	43515223	43559850	3171	1057	.	218	379.7033219	0.574132454	68.86419684	1	4.057842482	0.84054321
ENST00000225512.5	WNT3	17	4	44845685	44895963	1068	356	.	62	176.9966245	0.350289166	74.71455282	1	4.226973136	0.946108101
ENST00000322329.3	RPRML	17	1	45056010	45056373	363	121	.	22	53.85073452	0.408536674	18.83854136	1	2.122951533	0.421294823
ENST00000531206.1	CDC27	17	19	45198300	45266538	2493	831	.	120	219.7342799	0.546114152	45.26797817	1	3.286289707	0.486673202
ENST00000290158.4	KPNB1	17	22	45727610	45759770	2631	877	.	56	266.4503728	0.21017047	166.2199191	1	6.308320686	0.999994328
ENST00000536300.1	SP6	17	1	45924664	45925795	1131	377	.	92	167.8702084	0.548042448	34.29011363	1	2.86418389	0.022947566
ENST00000393408.3	CBX1	17	4	46148796	46154366	558	186	.	16	58.1455992	0.275171298	30.54833996	1	2.703400174	0.949842678
ENST00000332503.5	HOXB4	17	2	46654083	46655681	756	252	.	75	144.9170377	0.517537491	33.73234944	1	2.841193676	0.11974621
ENST00000239151.5	HOXB5	17	2	46669570	46671044	810	270	.	79	144.5978682	0.546342771	29.75894713	1	2.668243169	0.481440388
ENST00000239144.4	HOXB8	17	2	46690563	46692066	732	244	.	54	121.3624175	0.444948289	37.38962508	1	2.988453886	0.444768418
ENST00000360943.5	UBE2Z	17	7	46985865	47004496	1065	355	1	21	82.37950165	0.254917784	45.73277511	1	3.30570145	0.92755873
ENST00000290341.3	IGF2BP1	17	15	47075107	47126806	1734	578	.	110	232.6118802	0.472890722	64.62985961	1	3.932864821	0.998573997
ENST00000300408.3	PHB	17	6	47482353	47490626	819	273	.	50	102.0802106	0.489810902	26.57075569	1	2.520712408	0.82163215
ENST00000393331.3	SPOP	17	9	47677739	47700172	1125	375	.	21	132.4902301	0.158502253	93.81877745	1	4.737631522	0.992531223
ENST00000316878.6	PPP1R9B	17	12	48212695	48227874	2448	816	1	122	260.2401353	0.468797789	73.43346551	1	4.166035964	0.997286914
ENST00000586178.1	MBTD1	17	15	49257936	49302522	1887	629	"1,2,3,4,14,15"	67	120.5892193	0.555605222	23.81476922	1	2.391105238	0.995179972
ENST00000226067.5	HLF	17	4	53342845	53398240	888	296	.	61	109.8461471	0.555322163	21.72079901	1	2.273550732	0.877861798
ENST00000332822.4	NOG	17	1	54671584	54672283	699	233	.	61	111.5981994	0.546603801	22.94103124	1	2.342733646	0.682857448
ENST00000284073.2	MSI2	17	13	55334103	55754389	987	329	1	70	132.814308	0.527051649	29.70792341	1	2.665412389	0.963858042
ENST00000581208.1	VEZF1	17	6	56051833	56065472	1566	522	.	85	160.0576488	0.531058657	35.19763465	1	2.901839688	0.943031803
ENST00000258962.4	SRSF1	17	4	56082766	56084498	747	249	.	9	149.5207152	0.060192328	132.0624461	1	5.62090249	0.991994023
ENST00000579991.2	DYNLL2	17	2	56164451	56166640	270	90	.	9	33.66045788	0.267376042	18.06684226	1	2.078140522	0.687802227
ENST00000225504.3	SUPT4H1	17	5	56423606	56429496	354	118	.	27	48.14673071	0.56078574	9.287945682	1	1.490652592	0.33844726
ENST00000312655.4	YPEL2	17	4	57430770	57474551	360	120	.	13	33.94187575	0.383007707	12.92097594	1	1.756899814	0.928981264
ENST00000269122.3	CLTC	17	32	57697492	57771213	5028	1676	.	151	532.727545	0.283446954	273.5280351	1	8.089092621	0.999999993
ENST00000083182.3	APPBP2	17	13	58524941	58603292	1758	586	.	90	180.3040286	0.4991569	45.22814961	1	3.273822113	0.999071283
ENST00000592917.1	RP11-15E18.4	17	3	58642746	58663748	276	92	"2,3"	2	3.413987945	0.58582515	0.585638245	1	0.376075244	0.120162533
ENST00000346027.5	TLK2	17	21	60558486	60689926	2253	751	.	54	229.6676751	0.235122335	134.3642812	1	5.667365313	0.999999806
ENST00000415273.2	DCAF7	17	3	61628038	61666534	429	143	.	10	60.00139513	0.166662791	41.66802305	1	3.157315595	0.875048579
ENST00000310144.6	PSMC5	17	12	61904850	61909329	1221	407	.	36	149.4250984	0.240923382	86.09834013	1	4.536323151	0.969571425
ENST00000316193.8	CSH1	17	5	61972381	61973871	654	218	3	25	63.51697752	0.393595555	23.35686639	1	2.366744071	0.741138849
ENST00000262435.9	SMURF2	17	19	62541965	62657998	2247	749	1	137	231.1133859	0.592782627	38.32460578	1	3.024197854	0.999989891
ENST00000262138.3	CACNG4	17	4	64961027	65027120	984	328	.	79	154.3968647	0.511668421	36.81866994	1	2.965126994	0.215774473
ENST00000356126.3	PSMD12	17	11	65336958	65362635	1371	457	.	88	148.3826648	0.593061192	24.57204963	1	2.422847771	0.997267742
ENST00000590474.1	MAP2K6	17	12	67411125	67537894	1005	335	.	47	113.7187804	0.413300247	39.14389202	1	3.059205599	0.951049684
ENST00000243457.3	KCNJ2	17	1	68171180	68172464	1284	428	.	82	160.1896713	0.511893179	38.16491192	1	3.021681555	0.820229028
ENST00000245479.2	SOX9	17	3	70117532	70120528	1530	510	.	131	268.6557723	0.487612825	70.53305232	1	4.107019123	0.983539903
ENST00000311111.6	RPL38	17	4	72200094	72205968	213	71	.	4	24.52968862	0.163067704	17.18195943	1	2.027461817	0.890753138
ENST00000322444.6	KCTD2	17	6	73043345	73059142	792	264	.	47	114.7186218	0.409698088	39.9744319	1	3.094096771	0.061899988
ENST00000420826.2	SUMO2	17	4	73164433	73178929	288	96	.	5	27.85257771	0.179516598	18.7501607	1	2.117606588	0.850515884
ENST00000392562.1	GRB2	17	5	73316448	73389709	654	218	.	23	86.13650958	0.267018017	46.27792397	1	3.327387808	0.549680746
ENST00000254810.4	H3F3B	17	3	73774675	73775255	411	137	.	4	73.38696258	0.054505594	65.60498496	1	3.961636289	0.80972478
ENST00000327490.6	UBALD2	17	3	74261586	74266586	495	165	.	17	57.44910827	0.29591408	28.47964762	1	2.611443064	0.262586852
ENST00000392485.2	SRSF2	17	2	74732242	74733242	666	222	.	32	163.5866249	0.195615015	105.8463053	1	5.030223017	0.352601172
ENST00000330871.2	SOCS3	17	1	76354498	76355176	678	226	.	40	100.2536897	0.398987809	36.21320208	1	2.943404639	0.576558159
ENST00000262768.7	TIMP2	17	5	76851748	76921170	663	221	1	45	75.90064508	0.592880337	12.58026023	1	1.729086568	0.526868279
ENST00000269349.3	EIF4A3	17	12	78109288	78120760	1236	412	.	53	174.0626459	0.304488075	84.20051385	1	4.503361996	0.998989655
ENST00000306773.4	NPTX1	17	5	78444612	78450246	1299	433	.	112	197.5873587	0.566837882	37.07320155	1	2.980306429	0.426444497
ENST00000505490.2	ALYREF	17	6	79846006	79849456	795	265	1	27	81.80042084	0.330071651	36.71235543	1	2.966207161	0.8318655
ENST00000357736.4	MAFG	17	2	79880480	79881061	489	163	.	34	67.54517742	0.503366803	16.65964871	1	1.996736152	0.625915691
ENST00000306897.4	RAC3	17	6	79989637	79991705	579	193	1	50	87.72298711	0.569976031	16.22178865	1	1.971410134	0.035442249
ENST00000314028.6	CSNK1D	17	9	80202656	80231257	1248	416	.	64	169.7077984	0.377118793	65.84340107	1	3.960925446	0.991910744
ENST00000323813.3	C18orf56	18	1	657875	658247	372	124	.	28	54.61885144	0.512643515	12.97286987	1	1.761710971	0.186096886
ENST00000217652.3	MYL12A	18	3	3253245	3255916	516	172	.	29	53.05428819	0.546609916	10.90597575	1	1.61573832	0.001501508
ENST00000357006.4	ZBTB14	18	2	5290856	5293245	1350	450	.	73	152.5966635	0.478385296	41.51879009	1	3.151610031	0.628505782
ENST00000334049.6	GNAL	18	12	11689562	11881134	1377	459	.	47	154.237529	0.304724799	74.55959455	1	4.204679703	0.98737272
ENST00000317702.5	TUBB6	18	4	12308291	12326129	1341	447	.	106	234.57734	0.451876554	70.4762547	1	4.105658728	0.000511267
ENST00000300413.5	SNRPD1	18	4	19192390	19209099	360	120	.	4	42.690534	0.093697586	35.06532435	1	2.895457268	0.847045313
ENST00000261593.3	RNF138	18	7	29672739	29709150	738	246	.	35	75.72964078	0.462170421	21.90560554	1	2.287047108	0.738927914
ENST00000425639.1	SKOR2	18	6	44746292	44775554	3006	1002	"2,3,4,5"	50	111.9683714	0.446554678	34.2961053	1	2.860679	0.611171343
ENST00000402690.2	SMAD2	18	10	45368197	45423127	1404	468	.	53	142.0170042	0.373194747	55.79632581	1	3.652049331	0.988180754
ENST00000262158.2	SMAD7	18	4	46447741	46476794	1281	427	.	73	178.9975892	0.407826722	62.76893986	1	3.874685022	0.975695731
ENST00000418495.1	RPL17	18	6	47014888	47017941	555	185	.	31	77.21203283	0.401491825	27.65827942	1	2.572283526	0.494059426
ENST00000406189.3	MEX3C	18	2	48702720	48723690	1980	660	.	105	182.1090886	0.576577483	32.64972437	1	2.801223875	0.946417958
ENST00000491143.2	ONECUT2	18	2	55102948	55143955	1515	505	.	150	254.2342071	0.59000715	42.73527965	1	3.195627775	0.903998414
ENST00000587834.1	SEC11C	18	6	56807180	56825917	579	193	.	30	70.76450072	0.423941379	23.48274208	1	2.370259682	0.694287699
ENST00000334889.3	RAX	18	3	56936235	56940438	1041	347	.	78	142.9003739	0.545834821	29.47548995	1	2.673702472	0.841214636
ENST00000398130.2	KIAA1468	18	29	59854738	59972767	3651	1217	.	229	396.2441185	0.577926559	70.58930053	1	4.106895628	0.99999956
ENST00000398117.1	BCL2	18	2	60795857	60985899	720	240	.	64	130.9982937	0.488555982	34.2658765	1	2.86258639	0.337855764
ENST00000238497.5	VPS4B	18	11	61058207	61089492	1335	445	.	73	136.0232072	0.536673127	29.20034549	1	2.641466252	0.213873857
ENST00000269503.4	CBLN2	18	3	70205410	70209395	675	225	.	37	95.91420961	0.385761402	36.18738149	1	2.942668558	0.318302604
ENST00000269601.5	TXNL4A	18	3	77733684	77748392	429	143	.	8	59.40815824	0.13466164	44.48545136	1	3.263805537	0.001546737
ENST00000353265.3	PARD6G	18	3	77917653	78005231	1131	377	.	94	195.5501696	0.480695057	52.73550497	1	3.549691529	0.11193541
ENST00000585993.1	OR4F17	19	1	110678	111596	918	306	.	1	51.25288249	0.019511098	49.27239359	1	3.539383989	0.505111518
ENST00000359315.5	TPGS1	19	2	507506	519423	873	291	.	54	105.7033763	0.51086353	25.29000697	1	2.465971202	0.003467495
ENST00000234371.5	KISS1R	19	5	917502	920748	1197	399	.	72	149.428025	0.481837326	40.12031248	1	3.104560364	0.003971074
ENST00000586686.2	RPS15	19	4	1438424	1440461	438	146	.	18	66.65146561	0.270061578	35.51257402	1	2.913042413	0.697325165
ENST00000250916.4	KLF16	19	2	1854457	1863496	759	253	.	23	81.3839034	0.282611168	41.88396026	1	3.174856453	0.473218601
ENST00000252622.10	LSM7	19	4	2321678	2328565	312	104	.	17	35.55443539	0.478140064	9.682816475	1	1.522269629	0.281731307
ENST00000215631.4	GADD45B	19	4	2476356	2477599	483	161	.	38	83.88804127	0.452984709	25.10146023	1	2.449289572	0.185427442
ENST00000323469.4	DIRAS1	19	1	2717207	2717804	597	199	.	45	118.713915	0.379062555	45.77173004	1	3.309139494	0.623341671
ENST00000078429.4	GNA11	19	7	3094649	3121177	1080	360	.	52	191.3071448	0.271814208	101.4414836	1	4.920901713	0.966183014
ENST00000333651.6	HMG20B	19	9	3573307	3578519	954	318	.	66	124.3300075	0.530845299	27.36579726	1	2.549161853	0.342236181
ENST00000545797.2	DAPK3	19	8	3959098	3969733	1365	455	.	130	227.0769895	0.572493057	41.50108699	1	3.150588493	0.061134495
ENST00000262971.2	PIAS4	19	11	4007758	4037873	1533	511	1	128	222.9828686	0.57403513	40.45936528	1	3.111725674	0.994350818
ENST00000536716.1	TNFAIP8L1	19	1	4651881	4652442	561	187	.	37	79.86582569	0.463276998	23.00707463	1	2.346103729	0.463548117
ENST00000577222.1	RPL36	19	3	5690518	5691632	318	106	.	15	51.91225035	0.288949138	26.24648742	1	2.506548183	0.623121945
ENST00000245816.4	CLPP	19	6	6361585	6368721	834	278	.	61	110.6459393	0.551308077	22.27573199	1	2.310715248	0.587942371
ENST00000398148.3	KHSRP	19	20	6414122	6424712	2136	712	1	82	212.2031942	0.386422081	79.88980491	1	4.362021408	0.999711222
ENST00000264071.2	TUBB4A	19	4	6495174	6502223	1335	445	.	51	239.1288106	0.213274176	148.0057936	1	5.950082113	0.003055663
ENST00000602142.1	VAV1	19	27	6772818	6857118	2538	846	.	159	320.329611	0.496363728	81.25144379	1	4.405136141	0.999993063
ENST00000333843.4	MBD3L3	19	2	7056332	7058616	627	209	1	0	38.45170933	0	38.45170933	1	3.03070109	0.208438986
ENST00000302850.5	INSR	19	22	7117066	7293902	4149	1383	1	313	566.658915	0.552360497	113.5477506	1	5.207865813	0.186547844
ENST00000317378.5	TRAPPC5	19	1	7747139	7747706	567	189	.	36	107.0073262	0.336425563	47.11864644	1	3.35747463	0.577704359
ENST00000318978.4	CTXN1	19	1	7990174	7990423	249	83	.	14	43.80708317	0.319583021	20.28124547	1	2.202742396	0.105057381
ENST00000407627.2	ELAVL1	19	5	8028366	8056699	981	327	.	35	153.6674628	0.227764547	91.63922196	1	4.682278538	0.959986604
ENST00000600659.2	RPS28	19	3	8386414	8386959	210	70	.	7	32.26713069	0.216939029	19.7857039	1	2.17487935	0.688845092
ENST00000328024.6	RAB11B	19	5	8455300	8468442	657	219	.	36	111.1504875	0.323885219	50.81035539	1	3.483251939	0.664363643
ENST00000358666.3	UBL5	19	4	9939013	9940684	222	74	.	14	35.89102443	0.390069669	13.35199978	1	1.787267756	0.08015833
ENST00000264833.4	OLFM2	19	6	9964861	10047042	1365	455	1	125	215.7038469	0.579498242	38.14112714	1	3.020122211	0.964592021
ENST00000253110.11	C19orf66	19	8	10197103	10202978	876	292	.	67	112.574701	0.595160364	18.45044534	1	2.088353219	0.930534705
ENST00000171111.5	KEAP1	19	5	10597327	10610709	1875	625	.	131	298.9566027	0.43819069	94.35958306	1	4.750425011	0.251629058
ENST00000270502.6	C19orf52	19	2	11039498	11040378	783	261	.	71	131.7812798	0.538771517	28.03405748	1	2.585509947	0.001989919
ENST00000591608.1	DKFZP761J1410	19	8	11468349	11475366	1284	428	.	118	201.4745069	0.585682039	34.5849875	1	2.881475861	0.990015904
ENST00000359227.3	ELAVL3	19	7	11565340	11591423	1104	368	.	75	182.0058756	0.412074609	62.91147128	1	3.879678766	0.822602584
ENST00000252445.3	ELOF1	19	3	11664560	11665162	252	84	.	19	41.99805203	0.452401935	12.59368879	1	1.735773806	0.403135808
ENST00000425528.1	TNPO2	19	23	12812159	12831791	2694	898	.	82	316.179358	0.259346469	173.4457684	1	6.434092902	0.999885944
ENST00000242784.4	C19orf43	19	3	12841774	12845471	531	177	.	13	48.82496591	0.266257226	26.28630985	1	2.507282531	0.310238874
ENST00000591090.1	ASNA1	19	7	12848319	12858918	1047	349	.	79	133.8846004	0.590060393	22.4993715	1	2.320670936	0.415776038
ENST00000264834.4	KLF1	19	3	12995698	12997954	1089	363	.	86	147.2540937	0.584024511	25.48020161	1	2.470108873	0.000201077
ENST00000397661.2	NFIX	19	9	13106651	13201184	1326	442	1	54	194.9048842	0.277058219	101.866028	1	4.935702779	0.989066455
ENST00000292431.4	NACC1	19	5	13246021	13249220	1584	528	.	77	243.927665	0.315667352	114.2340511	1	5.227135654	0.964946936
ENST00000339133.5	NANOS3	19	2	13988062	13991317	579	193	.	45	91.98705977	0.489199243	24.0010257	1	2.396245986	0.007905076
ENST00000308677.4	PRKACA	19	10	14203923	14228359	1056	352	.	61	144.0969795	0.423326014	47.91986636	1	3.359263387	0.95905642
ENST00000242776.4	DDX39A	19	10	14519747	14524032	1284	428	.	93	199.6319288	0.465857343	56.9566617	1	3.691379017	0.843485807
ENST00000292513.3	PTGER1	19	2	14583371	14585132	1209	403	.	63	108.3730257	0.581325469	18.99653027	1	2.139172421	0.255749329
ENST00000215567.5	TECR	19	13	14640508	14676683	927	309	.	57	134.7155982	0.423113587	44.83307266	1	3.278249748	0.75750139
ENST00000300935.3	RAB8A	19	8	16222711	16243114	624	208	.	44	86.50398315	0.508647098	20.88445546	1	2.23365149	0.962128955
ENST00000263384.7	FAM32A	19	4	16296253	16301766	339	113	.	13	32.99635981	0.393982854	12.11813691	1	1.70221194	0.009052868
ENST00000444449.2	AP1M1	19	13	16308837	16345246	1308	436	6	70	199.9393745	0.350106127	84.44680342	1	4.483527526	0.842349723
ENST00000248071.5	KLF2	19	3	16435734	16437842	1068	356	.	18	97.67586956	0.184282977	64.99296314	1	3.945745647	0.741705189
ENST00000291442.3	NR2F6	19	4	17343160	17356029	1215	405	.	48	148.6999861	0.322797609	68.19427135	1	4.02758034	0.152636356
ENST00000247706.3	ABHD8	19	4	17403469	17412425	1320	440	.	125	224.7888705	0.556077353	44.29853957	1	3.2553654	0.642340813
ENST00000359866.4	DDA1	19	5	17420463	17430465	309	103	.	21	42.90464701	0.489457471	11.18325389	1	1.634776561	0.893417442
ENST00000318683.6	B3GNT3	19	2	17918616	17922931	1119	373	.	106	178.983044	0.592234871	29.75994033	1	2.66801766	0.20097195
ENST00000222247.5	RPL18A	19	5	17970765	17974072	531	177	.	43	86.57685389	0.496668544	21.9336013	1	2.290101664	0.963491173
ENST00000222256.4	RAB3A	19	4	18308279	18313550	663	221	.	52	108.8258185	0.477827787	29.67286338	1	2.664379535	0.870967555
ENST00000593829.1	LSM4	19	5	18418273	18433830	420	140	.	35	61.8920019	0.565501178	11.68454314	1	1.673287019	0.667371394
ENST00000442744.2	UBA52	19	4	18684110	18685960	387	129	.	16	53.5133964	0.298990553	26.29724525	1	2.507403708	0.44680007
ENST00000262803.5	UPF1	19	23	18943018	18976972	3357	1119	.	169	509.8109788	0.331495411	227.8337033	1	7.380744426	0.999926075
ENST00000247005.6	GDF1	19	2	18979405	18981116	1119	373	.	35	77.03025956	0.454366897	22.93310095	1	2.361506683	0.544923744
ENST00000291481.7	HAPLN4	19	5	19368625	19373541	1209	403	.	123	210.2446502	0.585032722	36.20367502	1	2.943053083	0.032684785
ENST00000392313.6	MAU2	19	19	19431668	19466591	1842	614	.	91	250.1912223	0.363721793	101.2899054	1	4.92183021	0.999717755
ENST00000360913.3	TSSK6	19	1	19625414	19626236	822	274	.	69	182.5321135	0.378015675	70.61519501	1	4.110224028	0.587550747
ENST00000357774.5	ZNF98	19	4	22574317	22605026	1719	573	.	58	118.3844778	0.489929094	30.80036531	1	2.715185575	1.80E-06
ENST00000456783.2	ZNF492	19	3	22836201	22848067	1596	532	.	35	109.0157417	0.321054551	50.25265095	1	3.467712477	0.017430622
ENST00000496398.1	RPSAP58	19	1	24009963	24010851	888	296	.	3	51.49837603	0.058254264	45.67313882	1	3.305574074	0.581630356
ENST00000304863.4	UQCRFS1	19	2	29698454	29704025	825	275	1	27	68.99974145	0.391305814	25.56499843	1	2.46868665	0.694438038
ENST00000415950.3	SCN1B	19	3	35521724	35525002	807	269	1	70	117.0188112	0.598194421	18.89242066	1	2.120522195	0.205166938
ENST00000588081.1	FXYD1	19	6	35630983	35633646	279	93	.	22	44.63551722	0.492881037	11.47890002	1	1.669072504	0.233039912
ENST00000222305.3	USF2	19	10	35760004	35770159	1041	347	1	62	119.5064786	0.518800326	27.67209877	1	2.570931319	0.992520444
ENST00000246554.3	COX6B1	19	3	36142145	36149549	261	87	.	22	38.47127213	0.571855277	7.052088237	1	1.298898721	0.081622093
ENST00000396901.1	NFKBID	19	9	36379460	36388558	942	314	.	78	138.3496087	0.56378909	26.32515775	1	2.509077652	0.795064374
ENST00000588831.1	LRFN3	19	2	36430327	36435921	1887	629	.	190	345.3860918	0.550109007	69.90680311	1	4.088330336	0.860302996
ENST00000378887.2	SDHAF1	19	1	36486176	36486524	348	116	.	17	45.86213419	0.370676165	18.16362899	1	2.084576233	0.106593834
ENST00000221859.4	POLR2I	19	6	36604656	36605758	378	126	.	28	70.96607735	0.394554709	26.01360921	1	2.494863675	0.054160278
ENST00000456324.1	ZNF146	19	1	36727342	36728221	879	293	.	36	79.73490789	0.451496101	23.98876752	1	2.395633893	0.811745909
ENST00000355526.4	DPF1	19	12	38702702	38714863	1245	415	7	74	161.7052148	0.457622842	47.56930509	1	3.369799924	0.98898605
ENST00000378626.4	LGALS7	19	4	39261665	39264132	411	137	"2,4"	2	21.20403026	0.094321691	17.39267364	1	2.035588088	0.433767043
ENST00000314980.4	LGALS7B	19	4	39279866	39282333	411	137	"1,2,4"	4	33.09312186	0.120871038	25.57660601	1	2.474865144	0.478395552
ENST00000221419.5	HNRNPL	19	13	39327361	39340606	1770	590	.	83	214.3970513	0.38713219	80.52902309	1	4.388707379	0.94506859
ENST00000314471.6	SAMD4B	19	12	39847533	39874167	2085	695	.	158	270.445856	0.584220451	46.7526873	1	3.342080151	0.998551353
ENST00000251453.3	RPS16	19	5	39923912	39926535	441	147	.	36	77.61699081	0.463815972	22.31436579	1	2.309532578	0.281859103
ENST00000599117.1	SUPT5H	19	29	39936530	39967039	3264	1088	.	210	456.179256	0.460345352	132.8517798	1	5.637305543	0.999999735
ENST00000311308.6	TTC9B	19	3	40722069	40724288	720	240	.	51	116.8173682	0.436578916	37.08289296	1	2.971985305	0.027179794
ENST00000392038.2	AKT2	19	13	40739778	40771174	1446	482	.	111	215.6344808	0.514759975	50.77283807	1	3.484227098	0.997816207
ENST00000392006.3	HNRNPUL1	19	15	41770408	41812470	2571	857	.	208	362.0632712	0.574485225	65.55619813	1	3.957816349	0.999847512
ENST00000598742.1	RPS19	19	5	42364844	42375445	438	146	.	33	67.80113382	0.486717524	17.86281212	1	2.067242133	0.9239928
ENST00000222330.3	GSK3A	19	11	42734945	42746617	1452	484	.	64	150.4009133	0.425529331	49.63479046	1	3.440627241	0.997436756
ENST00000222374.2	CADM4	19	9	44127481	44143942	1167	389	1	83	188.2642732	0.440869628	58.85645227	1	3.74399874	0.979491545
ENST00000337392.5	CLPTM1	19	14	45458652	45496155	2010	670	1	167	294.9538012	0.566190364	55.50759196	1	3.64353315	0.980483077
ENST00000317951.4	NKPD1	19	4	45655195	45663408	2499	833	"1,2,3"	145	255.93265	0.566555303	48.08316887	1	3.38746726	1.89E-09
ENST00000433642.2	BLOC1S3	19	1	45682554	45683163	609	203	.	49	99.576284	0.492085043	25.68845111	1	2.479050217	0.01842977
ENST00000353609.3	FOSB	19	4	45971844	45976270	1017	339	.	86	158.4322842	0.542818659	33.11468887	1	2.814018695	0.852916177
ENST00000323060.3	OPA3	19	2	46032313	46088022	543	181	.	62	105.768427	0.586186273	18.1119759	1	2.081609128	0.004120666
ENST00000323040.4	GPR4	19	1	46094035	46095124	1089	363	.	85	191.1956101	0.444570877	58.9841346	1	3.756508208	0.165986422
ENST00000342669.3	SNRPD2	19	3	46190810	46195146	357	119	.	10	51.37945795	0.194630313	33.32576108	1	2.823621986	0.747515256
ENST00000270223.6	DMWD	19	5	46287500	46296014	2025	675	.	160	295.1148959	0.542161722	61.86077132	1	3.853365975	0.007902113
ENST00000012443.4	PPP5C	19	13	46850353	46893603	1500	500	.	117	197.8482315	0.591362375	33.03762932	1	2.811722724	0.99909299
ENST00000291295.9	CALM3	19	6	47104691	47112410	450	150	.	9	51.99005605	0.173110027	35.5480463	1	2.915874419	0.580172432
ENST00000263270.6	AP2S1	19	5	47341703	47354023	429	143	.	5	63.7536749	0.078426852	54.14580916	1	3.59897004	0.919495985
ENST00000253047.6	TMEM160	19	3	47549244	47551872	567	189	.	22	53.31657632	0.412629646	18.39442853	1	2.09249157	0.654855933
ENST00000330720.2	KDELR1	19	5	48886549	48894615	639	213	.	26	69.56507394	0.373750771	27.28259398	1	2.531737659	0.895487512
ENST00000452733.2	CYTH2	19	12	48972764	48982467	1200	400	.	95	176.0573419	0.539596923	37.31904959	1	2.984535045	0.863501033
ENST00000321762.1	SPACA4	19	1	49110235	49110610	375	125	.	34	56.68379383	0.599818708	9.077629915	1	1.473678654	0.577152663
ENST00000549920.1	RPL18	19	7	49118628	49122400	567	189	.	55	99.74198911	0.551422731	20.0702393	1	2.201238722	0.554781181
ENST00000222122.5	DBP	19	4	49134093	49140251	978	326	.	50	95.49879134	0.523566836	21.67713313	1	2.280351395	0.820194275
ENST00000084798.4	CA11	19	9	49141375	49148889	987	329	.	70	124.0097186	0.564471888	23.5227508	1	2.371641568	0.976097038
ENST00000595090.1	RUVBL2	19	15	49497168	49519099	1392	464	.	114	249.3911231	0.457113303	73.50203962	1	4.193016711	0.99911008
ENST00000357383.4	CGB	19	3	49526142	49527228	498	166	2	3	36.07218271	0.083166578	30.32168245	1	2.689769318	0.57407227
ENST00000301407.7	CGB1	19	3	49538866	49539968	468	156	.	25	75.33032724	0.33187165	33.62711849	1	2.834263666	0.267464648
ENST00000597853.1	CGB7	19	3	49557547	49558632	498	166	.	28	67.18401039	0.416765832	22.85345369	1	2.334878185	0.013101838
ENST00000598441.1	SNRNP70	19	9	49589671	49611700	1314	438	.	78	197.3835618	0.395169685	72.20679725	1	4.158434129	0.993095086
ENST00000270625.2	RPS11	19	5	49999713	50002892	477	159	.	37	75.17141057	0.492208404	19.3831215	1	2.153417811	0.913344861
ENST00000599957.1	LRRC4B	19	2	51020827	51052095	2142	714	.	147	374.8624734	0.392143814	138.507614	1	5.756326531	0.297156811
ENST00000293441.1	SHANK1	19	23	51165221	51220176	6486	2162	.	460	771.712995	0.596076525	125.9081963	1	5.493978268	0.999999761
ENST00000421832.2	CTU1	19	2	51601857	51607826	1047	349	.	43	106.2603549	0.404666444	37.66101202	1	3.02479625	0.134628145
ENST00000391767.1	CACNG7	19	5	54416085	54445547	828	276	.	76	145.0595694	0.523922691	32.87769395	1	2.803617192	0.712700867
ENST00000321030.4	PRPF31	19	13	54621658	54634863	1500	500	.	99	194.0521803	0.510172057	46.55921392	1	3.335430181	0.968045447
ENST00000302907.4	RPS9	19	4	54705052	54711443	585	195	.	23	108.0117222	0.212939851	66.90933877	1	4.004790492	0.787131549
ENST00000301200.2	CDC42EP5	19	1	54976284	54976731	447	149	.	26	52.60716056	0.494229297	13.45712229	1	1.794289522	0.359353006
ENST00000345540.5	KIR2DL4	19	7	55315106	55325566	1029	343	5	12	70.67119677	0.169800436	48.708802	1	3.413719216	0.875263421
ENST00000264552.9	UBE2S	19	4	55912803	55918957	669	223	.	37	102.8148817	0.359870083	42.1300748	1	3.175671307	0.801671664
ENST00000543039.1	ZNF580	19	1	56153874	56154393	519	173	.	35	74.49805254	0.469810939	20.9414354	1	2.238308463	0.508634075
ENST00000434937.2	RFPL4A	19	2	56273166	56274541	864	288	2	3	5.590144787	0.53665873	1.200120976	1	0.545443356	0.345800478
ENST00000341750.4	RFPL4AL1	19	2	56283170	56284545	864	288	2	1	5.884559375	0.169936258	4.054495633	1	0.991754171	0.348004808
ENST00000270459.3	ZNF787	19	2	56599388	56614586	1152	384	.	69	168.3368443	0.409892441	58.61942272	1	3.74552403	0.741821108
